__run_id,__done,data_type,avg_cpu,total_energy,,,,,,,,,,,
run_193,DONE,txt-large-high-44, , ,"{0: '2023-10-05 14:02:03', 1: '2023-10-05 14:02:04', 2: '2023-10-05 14:02:05', 3: '2023-10-05 14:02:06', 4: '2023-10-05 14:02:07', 5: '2023-10-05 14:02:08', 6: '2023-10-05 14:02:09', 7: '2023-10-05 14:02:10', 8: '2023-10-05 14:02:11', 9: '2023-10-05 14:02:12', 10: '2023-10-05 14:02:13'}","{0: 0.245, 1: 0.25255, 2: 0.2525, 3: 0.2475, 4: 0.2525, 5: 0.25, 6: 0.25, 7: 0.25, 8: 0.255, 9: 0.25, 10: 0.25}","{0: 3.39663, 1: 3.43087, 2: 3.43064, 3: 3.40796, 4: 3.43064, 5: 3.4193, 6: 3.4193, 7: 3.4193, 8: 3.44197, 9: 3.4193, 10: 3.4193}","{0: 3.39663, 1: 3.43087, 2: 3.43064, 3: 3.40796, 4: 3.43064, 5: 3.4193, 6: 3.4193, 7: 3.4193, 8: 3.44197, 9: 3.4193, 10: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0}","{0: 1.6580608044653788, 1: 1.6580608044653788, 2: 1.6580608044653788, 3: 1.6580608044653788, 4: 1.6580608044653788, 5: 1.6580608044653788, 6: 1.6580608044653788, 7: 1.6580608044653788, 8: 1.6580608044653788, 9: 1.6580608044653788, 10: 1.6580608044653788}","{0: 10.0, 1: 10.0, 2: 10.0, 3: 10.0, 4: 10.0, 5: 10.0, 6: 10.0, 7: 10.0, 8: 10.0, 9: 10.0, 10: 10.0}","{0: 16411.439453125, 1: 16411.439453125, 2: 16411.439453125, 3: 16411.439453125, 4: 16411.439453125, 5: 16411.439453125, 6: 16411.439453125, 7: 16411.439453125, 8: 16411.439453125, 9: 16411.439453125, 10: 16411.439453125}","{0: 37.63521, 1: 37.63521, 2: 37.63521, 3: 37.63521, 4: 37.63521, 5: 37.63521, 6: 37.63521, 7: 37.63521, 8: 37.63521, 9: 37.63521, 10: 37.63521}","{0: 0.2504590909090909, 1: 0.2504590909090909, 2: 0.2504590909090909, 3: 0.2504590909090909, 4: 0.2504590909090909, 5: 0.2504590909090909, 6: 0.2504590909090909, 7: 0.2504590909090909, 8: 0.2504590909090909, 9: 0.2504590909090909, 10: 0.2504590909090909}","{0: 1741.067189392117, 1: 1741.067189392117, 2: 1741.067189392117, 3: 1741.067189392117, 4: 1741.067189392117, 5: 1741.067189392117, 6: 1741.067189392117, 7: 1741.067189392117, 8: 1741.067189392117, 9: 1741.067189392117, 10: 1741.067189392117}"
run_194,DONE,txt-large-high-45, , ,"{0: '2023-10-05 14:02:16', 1: '2023-10-05 14:02:17', 2: '2023-10-05 14:02:18', 3: '2023-10-05 14:02:19', 4: '2023-10-05 14:02:20', 5: '2023-10-05 14:02:21', 6: '2023-10-05 14:02:22', 7: '2023-10-05 14:02:23', 8: '2023-10-05 14:02:24', 9: '2023-10-05 14:02:25'}","{0: 0.255, 1: 0.40561, 2: 0.26786, 3: 0.2525, 4: 0.36, 5: 0.25, 6: 0.25, 7: 0.2575, 8: 0.25, 9: 0.2775}","{0: 3.44197, 1: 4.12491, 2: 3.50027, 3: 3.43064, 4: 3.91809, 5: 3.4193, 6: 3.4193, 7: 3.45331, 8: 3.4193, 9: 3.544}","{0: 3.44197, 1: 4.12491, 2: 3.50027, 3: 3.43064, 4: 3.91809, 5: 3.4193, 6: 3.4193, 7: 3.45331, 8: 3.4193, 9: 3.544}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0}","{0: 1.6715091521356837, 1: 1.6715091521356837, 2: 1.6715091521356837, 3: 1.6715091521356837, 4: 1.6715091521356837, 5: 1.6715091521356837, 6: 1.6715091521356837, 7: 1.6715091521356837, 8: 1.6715091521356837, 9: 1.6715091521356837}","{0: 9.0, 1: 9.0, 2: 9.0, 3: 9.0, 4: 9.0, 5: 9.0, 6: 9.0, 7: 9.0, 8: 9.0, 9: 9.0}","{0: 15558.34375, 1: 15558.34375, 2: 15558.34375, 3: 15558.34375, 4: 15558.34375, 5: 15558.34375, 6: 15558.34375, 7: 15558.34375, 8: 15558.34375, 9: 15558.34375}","{0: 35.67108999999999, 1: 35.67108999999999, 2: 35.67108999999999, 3: 35.67108999999999, 4: 35.67108999999999, 5: 35.67108999999999, 6: 35.67108999999999, 7: 35.67108999999999, 8: 35.67108999999999, 9: 35.67108999999999}","{0: 0.282597, 1: 0.282597, 2: 0.282597, 3: 0.282597, 4: 0.282597, 5: 0.282597, 6: 0.282597, 7: 0.282597, 8: 0.282597, 9: 0.282597}","{0: 1543.4033382929126, 1: 1543.4033382929126, 2: 1543.4033382929126, 3: 1543.4033382929126, 4: 1543.4033382929126, 5: 1543.4033382929126, 6: 1543.4033382929126, 7: 1543.4033382929126, 8: 1543.4033382929126, 9: 1543.4033382929126}"
run_195,DONE,txt-large-high-46, , ,"{0: '2023-10-05 14:02:28', 1: '2023-10-05 14:02:29', 2: '2023-10-05 14:02:30', 3: '2023-10-05 14:02:31', 4: '2023-10-05 14:02:32', 5: '2023-10-05 14:02:33', 6: '2023-10-05 14:02:34', 7: '2023-10-05 14:02:35'}","{0: 0.245, 1: 0.25, 2: 0.245, 3: 0.2725, 4: 0.2475, 5: 0.2551, 6: 0.25, 7: 0.2525}","{0: 3.39663, 1: 3.4193, 2: 3.39663, 3: 3.52132, 4: 3.40796, 5: 3.44243, 6: 3.4193, 7: 3.43064}","{0: 3.39663, 1: 3.4193, 2: 3.39663, 3: 3.52132, 4: 3.40796, 5: 3.44243, 6: 3.4193, 7: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0}","{0: 1.6877260429727035, 1: 1.6877260429727035, 2: 1.6877260429727035, 3: 1.6877260429727035, 4: 1.6877260429727035, 5: 1.6877260429727035, 6: 1.6877260429727035, 7: 1.6877260429727035}","{0: 7.0, 1: 7.0, 2: 7.0, 3: 7.0, 4: 7.0, 5: 7.0, 6: 7.0, 7: 7.0}","{0: 12921.71484375, 1: 12921.71484375, 2: 12921.71484375, 3: 12921.71484375, 4: 12921.71484375, 5: 12921.71484375, 6: 12921.71484375, 7: 12921.71484375}","{0: 27.43421, 1: 27.43421, 2: 27.43421, 3: 27.43421, 4: 27.43421, 5: 27.43421, 6: 27.43421, 7: 27.43421}","{0: 0.2522, 1: 0.2522, 2: 0.2522, 3: 0.2522, 4: 0.2522, 5: 0.2522, 6: 0.2522, 7: 0.2522}","{0: 1867.5946100508227, 1: 1867.5946100508227, 2: 1867.5946100508227, 3: 1867.5946100508227, 4: 1867.5946100508227, 5: 1867.5946100508227, 6: 1867.5946100508227, 7: 1867.5946100508227}"
run_196,DONE,txt-large-high-47, , ,"{0: '2023-10-05 14:02:38', 1: '2023-10-05 14:02:39', 2: '2023-10-05 14:02:40', 3: '2023-10-05 14:02:41', 4: '2023-10-05 14:02:42', 5: '2023-10-05 14:02:43', 6: '2023-10-05 14:02:44', 7: '2023-10-05 14:02:45', 8: '2023-10-05 14:02:46', 9: '2023-10-05 14:02:47'}","{0: 0.245, 1: 0.25255, 2: 0.25, 3: 0.25, 4: 0.255, 5: 0.2525, 6: 0.25, 7: 0.2475, 8: 0.25, 9: 0.25}","{0: 3.39663, 1: 3.43087, 2: 3.4193, 3: 3.4193, 4: 3.44197, 5: 3.43064, 6: 3.4193, 7: 3.40796, 8: 3.4193, 9: 3.4193}","{0: 3.39663, 1: 3.43087, 2: 3.4193, 3: 3.4193, 4: 3.44197, 5: 3.43064, 6: 3.4193, 7: 3.40796, 8: 3.4193, 9: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0}","{0: 1.6953077381013157, 1: 1.6953077381013157, 2: 1.6953077381013157, 3: 1.6953077381013157, 4: 1.6953077381013157, 5: 1.6953077381013157, 6: 1.6953077381013157, 7: 1.6953077381013157, 8: 1.6953077381013157, 9: 1.6953077381013157}","{0: 9.0, 1: 9.0, 2: 9.0, 3: 9.0, 4: 9.0, 5: 9.0, 6: 9.0, 7: 9.0, 8: 9.0, 9: 9.0}","{0: 15295.283203125, 1: 15295.283203125, 2: 15295.283203125, 3: 15295.283203125, 4: 15295.283203125, 5: 15295.283203125, 6: 15295.283203125, 7: 15295.283203125, 8: 15295.283203125, 9: 15295.283203125}","{0: 34.204570000000004, 1: 34.204570000000004, 2: 34.204570000000004, 3: 34.204570000000004, 4: 34.204570000000004, 5: 34.204570000000004, 6: 34.204570000000004, 7: 34.204570000000004, 8: 34.204570000000004, 9: 34.204570000000004}","{0: 0.250255, 1: 0.250255, 2: 0.250255, 3: 0.250255, 4: 0.250255, 5: 0.250255, 6: 0.250255, 7: 0.250255, 8: 0.250255, 9: 0.250255}","{0: 1786.8604003798926, 1: 1786.8604003798926, 2: 1786.8604003798926, 3: 1786.8604003798926, 4: 1786.8604003798926, 5: 1786.8604003798926, 6: 1786.8604003798926, 7: 1786.8604003798926, 8: 1786.8604003798926, 9: 1786.8604003798926}"
run_197,DONE,txt-large-high-48, , ,"{0: '2023-10-05 14:02:50', 1: '2023-10-05 14:02:51', 2: '2023-10-05 14:02:52', 3: '2023-10-05 14:02:53', 4: '2023-10-05 14:02:54', 5: '2023-10-05 14:02:55', 6: '2023-10-05 14:02:56', 7: '2023-10-05 14:02:57', 8: '2023-10-05 14:02:58', 9: '2023-10-05 14:02:59'}","{0: 0.24745, 1: 0.245, 2: 0.2602, 3: 0.25, 4: 0.2525, 5: 0.2475, 6: 0.2525, 7: 0.25, 8: 0.25, 9: 0.25}","{0: 3.40773, 1: 3.39663, 2: 3.46557, 3: 3.4193, 4: 3.43064, 5: 3.40796, 6: 3.43064, 7: 3.4193, 8: 3.4193, 9: 3.4193}","{0: 3.40773, 1: 3.39663, 2: 3.46557, 3: 3.4193, 4: 3.43064, 5: 3.40796, 6: 3.43064, 7: 3.4193, 8: 3.4193, 9: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0}","{0: 1.6805704455144928, 1: 1.6805704455144928, 2: 1.6805704455144928, 3: 1.6805704455144928, 4: 1.6805704455144928, 5: 1.6805704455144928, 6: 1.6805704455144928, 7: 1.6805704455144928, 8: 1.6805704455144928, 9: 1.6805704455144928}","{0: 9.0, 1: 9.0, 2: 9.0, 3: 9.0, 4: 9.0, 5: 9.0, 6: 9.0, 7: 9.0, 8: 9.0, 9: 9.0}","{0: 15470.5126953125, 1: 15470.5126953125, 2: 15470.5126953125, 3: 15470.5126953125, 4: 15470.5126953125, 5: 15470.5126953125, 6: 15470.5126953125, 7: 15470.5126953125, 8: 15470.5126953125, 9: 15470.5126953125}","{0: 34.21637, 1: 34.21637, 2: 34.21637, 3: 34.21637, 4: 34.21637, 5: 34.21637, 6: 34.21637, 7: 34.21637, 8: 34.21637, 9: 34.21637}","{0: 0.250515, 1: 0.250515, 2: 0.250515, 3: 0.250515, 4: 0.250515, 5: 0.250515, 6: 0.250515, 7: 0.250515, 8: 0.250515, 9: 0.250515}","{0: 1804.8330614691715, 1: 1804.8330614691715, 2: 1804.8330614691715, 3: 1804.8330614691715, 4: 1804.8330614691715, 5: 1804.8330614691715, 6: 1804.8330614691715, 7: 1804.8330614691715, 8: 1804.8330614691715, 9: 1804.8330614691715}"
run_198,DONE,txt-large-high-49, , ,"{0: '2023-10-05 14:03:01', 1: '2023-10-05 14:03:02', 2: '2023-10-05 14:03:03', 3: '2023-10-05 14:03:04', 4: '2023-10-05 14:03:05', 5: '2023-10-05 14:03:06', 6: '2023-10-05 14:03:07', 7: '2023-10-05 14:03:08', 8: '2023-10-05 14:03:09', 9: '2023-10-05 14:03:10'}","{0: 0.25255, 1: 0.2475, 2: 0.245, 3: 0.25, 4: 0.25, 5: 0.25, 6: 0.2551, 7: 0.2525, 8: 0.2525, 9: 0.25}","{0: 3.43087, 1: 3.40796, 2: 3.39663, 3: 3.4193, 4: 3.4193, 5: 3.4193, 6: 3.44243, 7: 3.43064, 8: 3.43064, 9: 3.4193}","{0: 3.43087, 1: 3.40796, 2: 3.39663, 3: 3.4193, 4: 3.4193, 5: 3.4193, 6: 3.44243, 7: 3.43064, 8: 3.43064, 9: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0}","{0: 1.6622401892120249, 1: 1.6622401892120249, 2: 1.6622401892120249, 3: 1.6622401892120249, 4: 1.6622401892120249, 5: 1.6622401892120249, 6: 1.6622401892120249, 7: 1.6622401892120249, 8: 1.6622401892120249, 9: 1.6622401892120249}","{0: 9.0, 1: 9.0, 2: 9.0, 3: 9.0, 4: 9.0, 5: 9.0, 6: 9.0, 7: 9.0, 8: 9.0, 9: 9.0}","{0: 15675.033203125, 1: 15675.033203125, 2: 15675.033203125, 3: 15675.033203125, 4: 15675.033203125, 5: 15675.033203125, 6: 15675.033203125, 7: 15675.033203125, 8: 15675.033203125, 9: 15675.033203125}","{0: 34.21637, 1: 34.21637, 2: 34.21637, 3: 34.21637, 4: 34.21637, 5: 34.21637, 6: 34.21637, 7: 34.21637, 8: 34.21637, 9: 34.21637}","{0: 0.250515, 1: 0.250515, 2: 0.250515, 3: 0.250515, 4: 0.250515, 5: 0.250515, 6: 0.250515, 7: 0.250515, 8: 0.250515, 9: 0.250515}","{0: 1828.6929930382337, 1: 1828.6929930382337, 2: 1828.6929930382337, 3: 1828.6929930382337, 4: 1828.6929930382337, 5: 1828.6929930382337, 6: 1828.6929930382337, 7: 1828.6929930382337, 8: 1828.6929930382337, 9: 1828.6929930382337}"
run_199,DONE,txt-large-high-50, , ,"{0: '2023-10-05 14:03:13', 1: '2023-10-05 14:03:14', 2: '2023-10-05 14:03:15', 3: '2023-10-05 14:03:16', 4: '2023-10-05 14:03:17', 5: '2023-10-05 14:03:18', 6: '2023-10-05 14:03:19', 7: '2023-10-05 14:03:20', 8: '2023-10-05 14:03:21', 9: '2023-10-05 14:03:22'}","{0: 0.2425, 1: 0.2449, 2: 0.245, 3: 0.2525, 4: 0.41582, 5: 0.25, 6: 0.31, 7: 0.3, 8: 0.25, 9: 0.255}","{0: 3.38529, 1: 3.39616, 2: 3.39663, 3: 3.43064, 4: 4.17118, 5: 3.4193, 6: 3.69137, 7: 3.64602, 8: 3.4193, 9: 3.44197}","{0: 3.38529, 1: 3.39616, 2: 3.39663, 3: 3.43064, 4: 4.17118, 5: 3.4193, 6: 3.69137, 7: 3.64602, 8: 3.4193, 9: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0}","{0: 1.6841141570916152, 1: 1.6841141570916152, 2: 1.6841141570916152, 3: 1.6841141570916152, 4: 1.6841141570916152, 5: 1.6841141570916152, 6: 1.6841141570916152, 7: 1.6841141570916152, 8: 1.6841141570916152, 9: 1.6841141570916152}","{0: 9.0, 1: 9.0, 2: 9.0, 3: 9.0, 4: 9.0, 5: 9.0, 6: 9.0, 7: 9.0, 8: 9.0, 9: 9.0}","{0: 15452.9208984375, 1: 15452.9208984375, 2: 15452.9208984375, 3: 15452.9208984375, 4: 15452.9208984375, 5: 15452.9208984375, 6: 15452.9208984375, 7: 15452.9208984375, 8: 15452.9208984375, 9: 15452.9208984375}","{0: 35.397859999999994, 1: 35.397859999999994, 2: 35.397859999999994, 3: 35.397859999999994, 4: 35.397859999999994, 5: 35.397859999999994, 6: 35.397859999999994, 7: 35.397859999999994, 8: 35.397859999999994, 9: 35.397859999999994}","{0: 0.276572, 1: 0.276572, 2: 0.276572, 3: 0.276572, 4: 0.276572, 5: 0.276572, 6: 0.276572, 7: 0.276572, 8: 0.276572, 9: 0.276572}","{0: 1578.4301357574636, 1: 1578.4301357574636, 2: 1578.4301357574636, 3: 1578.4301357574636, 4: 1578.4301357574636, 5: 1578.4301357574636, 6: 1578.4301357574636, 7: 1578.4301357574636, 8: 1578.4301357574636, 9: 1578.4301357574636}"
run_200,DONE,pdf-small-low-1, , ,"{0: '2023-10-05 14:03:25', 1: '2023-10-05 14:03:26', 2: '2023-10-05 14:03:27', 3: '2023-10-05 14:03:28', 4: '2023-10-05 14:03:29'}","{0: 0.2474, 1: 0.37245, 2: 0.2475, 3: 0.2525, 4: 0.255}","{0: 3.40749, 1: 3.97454, 2: 3.40796, 3: 3.43064, 4: 3.44197}","{0: 3.40749, 1: 3.97454, 2: 3.40796, 3: 3.43064, 4: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.030367732094921, 1: 1.030367732094921, 2: 1.030367732094921, 3: 1.030367732094921, 4: 1.030367732094921}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 414.9306640625, 1: 414.9306640625, 2: 414.9306640625, 3: 414.9306640625, 4: 414.9306640625}","{0: 17.6626, 1: 17.6626, 2: 17.6626, 3: 17.6626, 4: 17.6626}","{0: 0.27497, 1: 0.27497, 2: 0.27497, 3: 0.27497, 4: 0.27497}","{0: 85.43495277940319, 1: 85.43495277940319, 2: 85.43495277940319, 3: 85.43495277940319, 4: 85.43495277940319}"
run_201,DONE,pdf-small-low-2, , ,"{0: '2023-10-05 14:03:32', 1: '2023-10-05 14:03:33', 2: '2023-10-05 14:03:34', 3: '2023-10-05 14:03:35', 4: '2023-10-05 14:03:36'}","{0: 0.2602, 1: 0.245, 2: 0.255, 3: 0.2475, 4: 0.2525}","{0: 3.46557, 1: 3.39663, 2: 3.44197, 3: 3.40796, 4: 3.43064}","{0: 3.46557, 1: 3.39663, 2: 3.44197, 3: 3.40796, 4: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0291122245798092, 1: 1.0291122245798092, 2: 1.0291122245798092, 3: 1.0291122245798092, 4: 1.0291122245798092}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 427.8095703125, 1: 427.8095703125, 2: 427.8095703125, 3: 427.8095703125, 4: 427.8095703125}","{0: 17.14277, 1: 17.14277, 2: 17.14277, 3: 17.14277, 4: 17.14277}","{0: 0.25204, 1: 0.25204, 2: 0.25204, 3: 0.25204, 4: 0.25204}","{0: 99.01477990118723, 1: 99.01477990118723, 2: 99.01477990118723, 3: 99.01477990118723, 4: 99.01477990118723}"
run_202,DONE,pdf-small-low-3, , ,"{0: '2023-10-05 14:03:39', 1: '2023-10-05 14:03:40', 2: '2023-10-05 14:03:41', 3: '2023-10-05 14:03:42', 4: '2023-10-05 14:03:43'}","{0: 0.24235, 1: 0.25, 2: 0.2525, 3: 0.25, 4: 0.25}","{0: 3.3846, 1: 3.4193, 2: 3.43064, 3: 3.4193, 4: 3.4193}","{0: 3.3846, 1: 3.4193, 2: 3.43064, 3: 3.4193, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0282224201844414, 1: 1.0282224201844414, 2: 1.0282224201844414, 3: 1.0282224201844414, 4: 1.0282224201844414}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 408.2646484375, 1: 408.2646484375, 2: 408.2646484375, 3: 408.2646484375, 4: 408.2646484375}","{0: 17.07314, 1: 17.07314, 2: 17.07314, 3: 17.07314, 4: 17.07314}","{0: 0.24897, 1: 0.24897, 2: 0.24897, 3: 0.24897, 4: 0.24897}","{0: 96.04645835655924, 1: 96.04645835655924, 2: 96.04645835655924, 3: 96.04645835655924, 4: 96.04645835655924}"
run_203,DONE,pdf-small-low-4, , ,"{0: '2023-10-05 14:03:46', 1: '2023-10-05 14:03:47', 2: '2023-10-05 14:03:48', 3: '2023-10-05 14:03:49', 4: '2023-10-05 14:03:50'}","{0: 0.22656, 1: 0.25, 2: 0.25, 3: 0.25765, 4: 0.25}","{0: 3.31302, 1: 3.4193, 2: 3.4193, 3: 3.454, 4: 3.4193}","{0: 3.31302, 1: 3.4193, 2: 3.4193, 3: 3.454, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0298101220212987, 1: 1.0298101220212987, 2: 1.0298101220212987, 3: 1.0298101220212987, 4: 1.0298101220212987}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 422.9560546875, 1: 422.9560546875, 2: 422.9560546875, 3: 422.9560546875, 4: 422.9560546875}","{0: 17.02492, 1: 17.02492, 2: 17.02492, 3: 17.02492, 4: 17.02492}","{0: 0.246842, 1: 0.246842, 2: 0.246842, 3: 0.246842, 4: 0.246842}","{0: 100.64474641154035, 1: 100.64474641154035, 2: 100.64474641154035, 3: 100.64474641154035, 4: 100.64474641154035}"
run_204,DONE,pdf-small-low-5, , ,"{0: '2023-10-05 14:03:53', 1: '2023-10-05 14:03:54', 2: '2023-10-05 14:03:55', 3: '2023-10-05 14:03:56', 4: '2023-10-05 14:03:57'}","{0: 0.23177, 1: 0.245, 2: 0.25, 3: 0.2525, 4: 0.25}","{0: 3.33664, 1: 3.39663, 2: 3.4193, 3: 3.43064, 4: 3.4193}","{0: 3.33664, 1: 3.39663, 2: 3.4193, 3: 3.43064, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0287466940047894, 1: 1.0287466940047894, 2: 1.0287466940047894, 3: 1.0287466940047894, 4: 1.0287466940047894}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 416.392578125, 1: 416.392578125, 2: 416.392578125, 3: 416.392578125, 4: 416.392578125}","{0: 17.00251, 1: 17.00251, 2: 17.00251, 3: 17.00251, 4: 17.00251}","{0: 0.24585400000000002, 1: 0.24585400000000002, 2: 0.24585400000000002, 3: 0.24585400000000002, 4: 0.24585400000000002}","{0: 99.61222994168178, 1: 99.61222994168178, 2: 99.61222994168178, 3: 99.61222994168178, 4: 99.61222994168178}"
run_205,DONE,pdf-small-low-6, , ,"{0: '2023-10-05 14:04:00', 1: '2023-10-05 14:04:01', 2: '2023-10-05 14:04:02', 3: '2023-10-05 14:04:03', 4: '2023-10-05 14:04:04'}","{0: 0.22917, 1: 0.2475, 2: 0.255, 3: 0.25, 4: 0.2525}","{0: 3.32483, 1: 3.40796, 2: 3.44197, 3: 3.4193, 4: 3.43064}","{0: 3.32483, 1: 3.40796, 2: 3.44197, 3: 3.4193, 4: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0298848056753112, 1: 1.0298848056753112, 2: 1.0298848056753112, 3: 1.0298848056753112, 4: 1.0298848056753112}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 428.71484375, 1: 428.71484375, 2: 428.71484375, 3: 428.71484375, 4: 428.71484375}","{0: 17.0247, 1: 17.0247, 2: 17.0247, 3: 17.0247, 4: 17.0247}","{0: 0.246834, 1: 0.246834, 2: 0.246834, 3: 0.246834, 4: 0.246834}","{0: 102.01970698594104, 1: 102.01970698594104, 2: 102.01970698594104, 3: 102.01970698594104, 4: 102.01970698594104}"
run_206,DONE,pdf-small-low-7, , ,"{0: '2023-10-05 14:04:07', 1: '2023-10-05 14:04:08', 2: '2023-10-05 14:04:09', 3: '2023-10-05 14:04:10', 4: '2023-10-05 14:04:11'}","{0: 0.22959, 1: 0.25, 2: 0.2475, 3: 0.2551, 4: 0.25}","{0: 3.32676, 1: 3.4193, 2: 3.40796, 3: 3.44243, 4: 3.4193}","{0: 3.32676, 1: 3.4193, 2: 3.40796, 3: 3.44243, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0275769550504292, 1: 1.0275769550504292, 2: 1.0275769550504292, 3: 1.0275769550504292, 4: 1.0275769550504292}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 387.2216796875, 1: 387.2216796875, 2: 387.2216796875, 3: 387.2216796875, 4: 387.2216796875}","{0: 17.015749999999997, 1: 17.015749999999997, 2: 17.015749999999997, 3: 17.015749999999997, 4: 17.015749999999997}","{0: 0.24643800000000002, 1: 0.24643800000000002, 2: 0.24643800000000002, 3: 0.24643800000000002, 4: 0.24643800000000002}","{0: 92.34234365435276, 1: 92.34234365435276, 2: 92.34234365435276, 3: 92.34234365435276, 4: 92.34234365435276}"
run_207,DONE,pdf-small-low-8, , ,"{0: '2023-10-05 14:04:13', 1: '2023-10-05 14:04:14', 2: '2023-10-05 14:04:15', 3: '2023-10-05 14:04:16', 4: '2023-10-05 14:04:17'}","{0: 0.22959, 1: 0.25255, 2: 0.255, 3: 0.2525, 4: 0.4125}","{0: 3.32676, 1: 3.43087, 2: 3.44197, 3: 3.43064, 4: 4.15614}","{0: 3.32676, 1: 3.43087, 2: 3.44197, 3: 3.43064, 4: 4.15614}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.028008924181538, 1: 1.028008924181538, 2: 1.028008924181538, 3: 1.028008924181538, 4: 1.028008924181538}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 398.3251953125, 1: 398.3251953125, 2: 398.3251953125, 3: 398.3251953125, 4: 398.3251953125}","{0: 17.78638, 1: 17.78638, 2: 17.78638, 3: 17.78638, 4: 17.78638}","{0: 0.280428, 1: 0.280428, 2: 0.280428, 3: 0.280428, 4: 0.280428}","{0: 79.85991369283066, 1: 79.85991369283066, 2: 79.85991369283066, 3: 79.85991369283066, 4: 79.85991369283066}"
run_208,DONE,pdf-small-low-9, , ,"{0: '2023-10-05 14:04:20', 1: '2023-10-05 14:04:21', 2: '2023-10-05 14:04:22', 3: '2023-10-05 14:04:23', 4: '2023-10-05 14:04:24'}","{0: 0.32398, 1: 0.25255, 2: 0.255, 3: 0.25, 4: 0.25}","{0: 3.75475, 1: 3.43087, 2: 3.44197, 3: 3.4193, 4: 3.4193}","{0: 3.75475, 1: 3.43087, 2: 3.44197, 3: 3.4193, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0300326147922971, 1: 1.0300326147922971, 2: 1.0300326147922971, 3: 1.0300326147922971, 4: 1.0300326147922971}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 423.544921875, 1: 423.544921875, 2: 423.544921875, 3: 423.544921875, 4: 423.544921875}","{0: 17.466189999999997, 1: 17.466189999999997, 2: 17.466189999999997, 3: 17.466189999999997, 4: 17.466189999999997}","{0: 0.266306, 1: 0.266306, 2: 0.266306, 3: 0.266306, 4: 0.266306}","{0: 91.05846972135811, 1: 91.05846972135811, 2: 91.05846972135811, 3: 91.05846972135811, 4: 91.05846972135811}"
