,Unnamed: 0,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency,size,entropy
943,943,lzw-mp4-large-high-22,1.2692241699710776,105.0,15883.884765625,364.8414599999999,0.2549840566037736,170.74166672762263,74882.6171875,7.99865990901539
944,944,lzw-mp4-large-high-23,1.2856700227831184,117.0,18725.2314453125,400.3724,0.2505922222222222,186.636024695242,84273.6962890625,7.999088834914182
945,945,lzw-mp4-large-high-24,1.3235708607458054,152.0,27140.630859375,523.05753,0.2498623529411764,207.6680353197016,111019.107421875,7.998233134033484
946,946,lzw-mp4-large-high-25,1.2464498017240335,94.0,12362.5107421875,321.85643000000016,0.2510373404255319,153.00519156183756,62524.8994140625,7.997902551035086
947,947,lzw-mp4-large-high-26,1.2911544357616225,121.0,19472.3466796875,417.68334,0.2509555737704917,185.7694494713301,86352.1337890625,7.997304205857806
948,948,lzw-mp4-large-high-27,1.2358555933434,74.0,10986.279296875,256.66811,0.2506483999999999,170.77086816572128,57566.8125,7.996222362543577
949,949,lzw-mp4-large-high-28,1.214945385095504,63.0,8731.1953125,219.53877,0.25242421875,157.55473363190185,49351.724609375,7.998388996893872
950,950,lzw-mp4-large-high-29,1.2184072804554475,65.0,9088.9375,228.28639,0.258729696969697,153.88164373174536,50703.564453125,7.998740185734439
951,951,lzw-mp4-large-high-30,1.2574387711797588,99.0,13917.85546875,346.67350000000005,0.2604609,154.13779438473918,67980.634765625,7.998553569263064
952,952,lzw-mp4-large-high-31,1.22090529060714,66.0,9318.8046875,231.41347,0.2576374626865671,156.30128968340273,51503.419921875,7.997950474956866
953,953,lzw-mp4-large-high-32,1.214745503918231,64.0,8784.9755859375,224.67994,0.2582289230769231,151.41586280660545,49693.7509765625,7.998658716331609
954,954,lzw-mp4-large-high-33,1.2250423298930553,68.0,9714.6171875,238.54829,0.2583627536231884,157.6229601311349,52882.572265625,7.9979421946316185
955,955,lzw-mp4-large-high-34,1.343265561822743,203.0,33857.7626953125,706.2732200000002,0.2594439705882352,184.77445722925123,132492.0751953125,7.9998651353264165
956,956,lzw-mp4-large-high-35,1.236826370933464,76.0,11177.2763671875,265.08175,0.255142987012987,165.26181751285566,58373.3564453125,7.9982399378106495
957,957,lzw-mp4-large-high-36,1.1913597704612302,54.0,6622.2119140625,190.44465,0.2595556363636364,133.96885117146482,41228.2939453125,7.998792205674372
958,958,lzw-mp4-large-high-37,1.2711190745444982,110.0,16179.4443359375,384.4739200000001,0.2597979279279279,161.9798653422897,75855.9697265625,7.999170274746325
959,959,lzw-mp4-large-high-38,1.2513691277040009,94.0,13164.3720703125,329.56188000000003,0.2609763157894736,153.06013107801255,65535.0517578125,7.998709110461895
960,960,lzw-mp4-large-high-39,1.2190246718042084,75.0,9178.966796875,261.3282,0.2542406578947368,138.15369921251306,51087.3359375,7.998279116254573
961,961,lzw-mp4-large-high-40,1.2640907871304468,101.0,14986.9541015625,352.85025000000013,0.2588247058823529,164.10326377125182,71736.2041015625,7.999179530255628
962,962,lzw-mp4-large-high-41,1.2709403781768138,106.0,16132.9326171875,366.29353,0.2508828971962617,175.55492434770434,75677.1494140625,7.998848920445346
963,963,lzw-mp4-large-high-42,1.2418915581164849,89.0,11765.5009765625,308.57186,0.2520455555555556,151.27775197661333,60405.0693359375,7.998328426822864
964,964,lzw-mp4-large-high-43,1.2982669316659066,129.0,21386.703125,444.75989,0.2504255384615384,192.01696920118783,93089.935546875,7.999437547624538
