__run_id,__done,data_type,avg_cpu,total_energy,,,,,,,,,,,
run_436,DONE,jpg-small-low-37, , ,"{0: '2023-10-06 18:33:34', 1: '2023-10-06 18:33:35', 2: '2023-10-06 18:33:36', 3: '2023-10-06 18:33:37', 4: '2023-10-06 18:33:38'}","{0: 0.23438, 1: 0.25, 2: 0.25, 3: 0.25, 4: 0.25}","{0: 3.34845, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.4193}","{0: 3.34845, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0003266856782393, 1: 1.0003266856782393, 2: 1.0003266856782393, 3: 1.0003266856782393, 4: 1.0003266856782393}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 4.2568359375, 1: 4.2568359375, 2: 4.2568359375, 3: 4.2568359375, 4: 4.2568359375}","{0: 17.02565, 1: 17.02565, 2: 17.02565, 3: 17.02565, 4: 17.02565}","{0: 0.246876, 1: 0.246876, 2: 0.246876, 3: 0.246876, 4: 0.246876}","{0: 1.0127548670706943, 1: 1.0127548670706943, 2: 1.0127548670706943, 3: 1.0127548670706943, 4: 1.0127548670706943}"
run_437,DONE,jpg-small-low-38, , ,"{0: '2023-10-06 18:33:40', 1: '2023-10-06 18:33:41', 2: '2023-10-06 18:33:42', 3: '2023-10-06 18:33:43'}","{0: 0.23469, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 3.3499, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 3.3499, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0003282799864959, 1: 1.0003282799864959, 2: 1.0003282799864959, 3: 1.0003282799864959}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 3.98828125, 1: 3.98828125, 2: 3.98828125, 3: 3.98828125}","{0: 13.6078, 1: 13.6078, 2: 13.6078, 3: 13.6078}","{0: 0.24617250000000002, 1: 0.24617250000000002, 2: 0.24617250000000002, 3: 0.24617250000000002}","{0: 1.1905792878791908, 1: 1.1905792878791908, 2: 1.1905792878791908, 3: 1.1905792878791908}"
run_438,DONE,jpg-small-low-39, , ,"{0: '2023-10-06 18:33:46', 1: '2023-10-06 18:33:47', 2: '2023-10-06 18:33:48', 3: '2023-10-06 18:33:49'}","{0: 0.23958, 1: 0.255, 2: 0.245, 3: 0.255}","{0: 3.37207, 1: 3.44197, 2: 3.39663, 3: 3.44197}","{0: 3.37207, 1: 3.44197, 2: 3.39663, 3: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.000322978860842, 1: 1.000322978860842, 2: 1.000322978860842, 3: 1.000322978860842}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 3.953125, 1: 3.953125, 2: 3.953125, 3: 3.953125}","{0: 13.65264, 1: 13.65264, 2: 13.65264, 3: 13.65264}","{0: 0.248645, 1: 0.248645, 2: 0.248645, 3: 0.248645}","{0: 1.1645125628239492, 1: 1.1645125628239492, 2: 1.1645125628239492, 3: 1.1645125628239492}"
run_439,DONE,jpg-small-low-40, , ,"{0: '2023-10-06 18:33:52', 1: '2023-10-06 18:33:53', 2: '2023-10-06 18:33:54', 3: '2023-10-06 18:33:55', 4: '2023-10-06 18:33:56'}","{0: 0.23469, 1: 0.25, 2: 0.25, 3: 0.2551, 4: 0.25}","{0: 3.3499, 1: 3.4193, 2: 3.4193, 3: 3.44243, 4: 3.4193}","{0: 3.3499, 1: 3.4193, 2: 3.4193, 3: 3.44243, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0003580396355414, 1: 1.0003580396355414, 2: 1.0003580396355414, 3: 1.0003580396355414, 4: 1.0003580396355414}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 4.6103515625, 1: 4.6103515625, 2: 4.6103515625, 3: 4.6103515625, 4: 4.6103515625}","{0: 17.05023, 1: 17.05023, 2: 17.05023, 3: 17.05023, 4: 17.05023}","{0: 0.24795800000000004, 1: 0.24795800000000004, 2: 0.24795800000000004, 3: 0.24795800000000004, 4: 0.24795800000000004}","{0: 1.0905000184411087, 1: 1.0905000184411087, 2: 1.0905000184411087, 3: 1.0905000184411087, 4: 1.0905000184411087}"
run_440,DONE,jpg-small-low-41, , ,"{0: '2023-10-06 18:33:58', 1: '2023-10-06 18:33:59', 2: '2023-10-06 18:34:00', 3: '2023-10-06 18:34:01'}","{0: 0.23958, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 3.37207, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 3.37207, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0003223475813217, 1: 1.0003223475813217, 2: 1.0003223475813217, 3: 1.0003223475813217}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 4.0986328125, 1: 4.0986328125, 2: 4.0986328125, 3: 4.0986328125}","{0: 13.62997, 1: 13.62997, 2: 13.62997, 3: 13.62997}","{0: 0.247395, 1: 0.247395, 2: 0.247395, 3: 0.247395}","{0: 1.215495050123516, 1: 1.215495050123516, 2: 1.215495050123516, 3: 1.215495050123516}"
run_441,DONE,jpg-small-low-42, , ,"{0: '2023-10-06 18:34:05', 1: '2023-10-06 18:34:06', 2: '2023-10-06 18:34:07', 3: '2023-10-06 18:34:08'}","{0: 0.23958, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 3.37207, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 3.37207, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0004187955762265, 1: 1.0004187955762265, 2: 1.0004187955762265, 3: 1.0004187955762265}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 5.3173828125, 1: 5.3173828125, 2: 5.3173828125, 3: 5.3173828125}","{0: 13.62997, 1: 13.62997, 2: 13.62997, 3: 13.62997}","{0: 0.247395, 1: 0.247395, 2: 0.247395, 3: 0.247395}","{0: 1.5769288891881212, 1: 1.5769288891881212, 2: 1.5769288891881212, 3: 1.5769288891881212}"
run_442,DONE,jpg-small-low-43, , ,"{0: '2023-10-06 18:34:11', 1: '2023-10-06 18:34:12', 2: '2023-10-06 18:34:13', 3: '2023-10-06 18:34:14'}","{0: 0.23958, 1: 0.25, 2: 0.26, 3: 0.25}","{0: 3.37207, 1: 3.4193, 2: 3.46464, 3: 3.4193}","{0: 3.37207, 1: 3.4193, 2: 3.46464, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0003208096202323, 1: 1.0003208096202323, 2: 1.0003208096202323, 3: 1.0003208096202323}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 4.078125, 1: 4.078125, 2: 4.078125, 3: 4.078125}","{0: 13.67531, 1: 13.67531, 2: 13.67531, 3: 13.67531}","{0: 0.249895, 1: 0.249895, 2: 0.249895, 3: 0.249895}","{0: 1.1933443650443074, 1: 1.1933443650443074, 2: 1.1933443650443074, 3: 1.1933443650443074}"
run_443,DONE,jpg-small-low-44, , ,"{0: '2023-10-06 18:34:17', 1: '2023-10-06 18:34:18', 2: '2023-10-06 18:34:19', 3: '2023-10-06 18:34:20'}","{0: 0.23469, 1: 0.255, 2: 0.385, 3: 0.25}","{0: 3.3499, 1: 3.44197, 2: 4.03145, 3: 3.4193}","{0: 3.3499, 1: 3.44197, 2: 4.03145, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0003063423966476, 1: 1.0003063423966476, 2: 1.0003063423966476, 3: 1.0003063423966476}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 3.857421875, 1: 3.857421875, 2: 3.857421875, 3: 3.857421875}","{0: 14.242619999999999, 1: 14.242619999999999, 2: 14.242619999999999, 3: 14.242619999999999}","{0: 0.2811725, 1: 0.2811725, 2: 0.2811725, 3: 0.2811725}","{0: 0.963239778949756, 1: 0.963239778949756, 2: 0.963239778949756, 3: 0.963239778949756}"
run_444,DONE,jpg-small-low-45, , ,"{0: '2023-10-06 18:34:23', 1: '2023-10-06 18:34:24', 2: '2023-10-06 18:34:25', 3: '2023-10-06 18:34:26'}","{0: 0.20745, 1: 0.25, 2: 0.25, 3: 0.255}","{0: 3.22635, 1: 3.4193, 2: 3.4193, 3: 3.44197}","{0: 3.22635, 1: 3.4193, 2: 3.4193, 3: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.000410449562992, 1: 1.000410449562992, 2: 1.000410449562992, 3: 1.000410449562992}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 4.947265625, 1: 4.947265625, 2: 4.947265625, 3: 4.947265625}","{0: 13.50692, 1: 13.50692, 2: 13.50692, 3: 13.50692}","{0: 0.2406125, 1: 0.2406125, 2: 0.2406125, 3: 0.2406125}","{0: 1.5222665897090168, 1: 1.5222665897090168, 2: 1.5222665897090168, 3: 1.5222665897090168}"
run_445,DONE,jpg-small-low-46, , ,"{0: '2023-10-06 18:34:29', 1: '2023-10-06 18:34:30', 2: '2023-10-06 18:34:31', 3: '2023-10-06 18:34:32', 4: '2023-10-06 18:34:33'}","{0: 0.23469, 1: 0.25, 2: 0.25, 3: 0.25, 4: 0.25}","{0: 3.3499, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.4193}","{0: 3.3499, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.000293764130372, 1: 1.000293764130372, 2: 1.000293764130372, 3: 1.000293764130372, 4: 1.000293764130372}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 4.1591796875, 1: 4.1591796875, 2: 4.1591796875, 3: 4.1591796875, 4: 4.1591796875}","{0: 17.027099999999997, 1: 17.027099999999997, 2: 17.027099999999997, 3: 17.027099999999997, 4: 17.027099999999997}","{0: 0.24693800000000002, 1: 0.24693800000000002, 2: 0.24693800000000002, 3: 0.24693800000000002, 4: 0.24693800000000002}","{0: 0.9891885265542639, 1: 0.9891885265542639, 2: 0.9891885265542639, 3: 0.9891885265542639, 4: 0.9891885265542639}"
run_446,DONE,jpg-small-low-47, , ,"{0: '2023-10-06 18:34:36', 1: '2023-10-06 18:34:37', 2: '2023-10-06 18:34:38', 3: '2023-10-06 18:34:39'}","{0: 0.2449, 1: 0.245, 2: 0.25, 3: 0.25}","{0: 3.39616, 1: 3.39663, 2: 3.4193, 3: 3.4193}","{0: 3.39616, 1: 3.39663, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0003126953629264, 1: 1.0003126953629264, 2: 1.0003126953629264, 3: 1.0003126953629264}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 3.994140625, 1: 3.994140625, 2: 3.994140625, 3: 3.994140625}","{0: 13.63139, 1: 13.63139, 2: 13.63139, 3: 13.63139}","{0: 0.247475, 1: 0.247475, 2: 0.247475, 3: 0.247475}","{0: 1.1840004708990044, 1: 1.1840004708990044, 2: 1.1840004708990044, 3: 1.1840004708990044}"
run_447,DONE,jpg-small-low-48, , ,"{0: '2023-10-06 18:34:42', 1: '2023-10-06 18:34:43', 2: '2023-10-06 18:34:44', 3: '2023-10-06 18:34:45'}","{0: 0.22449, 1: 0.25, 2: 0.25, 3: 0.2551}","{0: 3.30363, 1: 3.4193, 2: 3.4193, 3: 3.44243}","{0: 3.30363, 1: 3.4193, 2: 3.4193, 3: 3.44243}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0003316749339304, 1: 1.0003316749339304, 2: 1.0003316749339304, 3: 1.0003316749339304}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 4.365234375, 1: 4.365234375, 2: 4.365234375, 3: 4.365234375}","{0: 13.58466, 1: 13.58466, 2: 13.58466, 3: 13.58466}","{0: 0.2448975, 1: 0.2448975, 2: 0.2448975, 3: 0.2448975}","{0: 1.3121226775376307, 1: 1.3121226775376307, 2: 1.3121226775376307, 3: 1.3121226775376307}"
run_448,DONE,jpg-small-low-49, , ,"{0: '2023-10-06 18:34:48', 1: '2023-10-06 18:34:49', 2: '2023-10-06 18:34:50', 3: '2023-10-06 18:34:51', 4: '2023-10-06 18:34:52'}","{0: 0.24, 1: 0.25, 2: 0.25, 3: 0.25, 4: 0.255}","{0: 3.37396, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.44197}","{0: 3.37396, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.000357460738737, 1: 1.000357460738737, 2: 1.000357460738737, 3: 1.000357460738737, 4: 1.000357460738737}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 4.7734375, 1: 4.7734375, 2: 4.7734375, 3: 4.7734375, 4: 4.7734375}","{0: 17.07383, 1: 17.07383, 2: 17.07383, 3: 17.07383, 4: 17.07383}","{0: 0.24900000000000003, 1: 0.24900000000000003, 2: 0.24900000000000003, 3: 0.24900000000000003, 4: 0.24900000000000003}","{0: 1.1227962166021113, 1: 1.1227962166021113, 2: 1.1227962166021113, 3: 1.1227962166021113, 4: 1.1227962166021113}"
run_449,DONE,jpg-small-low-50, , ,"{0: '2023-10-06 18:34:55', 1: '2023-10-06 18:34:56', 2: '2023-10-06 18:34:57', 3: '2023-10-06 18:34:58', 4: '2023-10-06 18:34:59'}","{0: 0.2449, 1: 0.25, 2: 0.25, 3: 0.25, 4: 0.25}","{0: 3.39616, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.4193}","{0: 3.39616, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0003334588923065, 1: 1.0003334588923065, 2: 1.0003334588923065, 3: 1.0003334588923065, 4: 1.0003334588923065}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 4.453125, 1: 4.453125, 2: 4.453125, 3: 4.453125, 4: 4.453125}","{0: 17.07336, 1: 17.07336, 2: 17.07336, 3: 17.07336, 4: 17.07336}","{0: 0.24897999999999998, 1: 0.24897999999999998, 2: 0.24897999999999998, 3: 0.24897999999999998, 4: 0.24897999999999998}","{0: 1.0475660753790252, 1: 1.0475660753790252, 2: 1.0475660753790252, 3: 1.0475660753790252, 4: 1.0475660753790252}"
run_450,DONE,jpg-small-high-1, , ,"{0: '2023-10-06 18:35:01', 1: '2023-10-06 18:35:02', 2: '2023-10-06 18:35:03', 3: '2023-10-06 18:35:04'}","{0: 0.24, 1: 0.25, 2: 0.25, 3: 0.2551}","{0: 3.37396, 1: 3.4193, 2: 3.4193, 3: 3.44243}","{0: 3.37396, 1: 3.4193, 2: 3.4193, 3: 3.44243}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0000873913065647, 1: 1.0000873913065647, 2: 1.0000873913065647, 3: 1.0000873913065647}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.0712890625, 1: 1.0712890625, 2: 1.0712890625, 3: 1.0712890625}","{0: 13.65499, 1: 13.65499, 2: 13.65499, 3: 13.65499}","{0: 0.248775, 1: 0.248775, 2: 0.248775, 3: 0.248775}","{0: 0.3153614106530566, 1: 0.3153614106530566, 2: 0.3153614106530566, 3: 0.3153614106530566}"
run_451,DONE,jpg-small-high-2, , ,"{0: '2023-10-06 18:35:07', 1: '2023-10-06 18:35:08', 2: '2023-10-06 18:35:09', 3: '2023-10-06 18:35:10'}","{0: 0.24, 1: 0.25, 2: 0.2551, 3: 0.25}","{0: 3.37396, 1: 3.4193, 2: 3.44243, 3: 3.4193}","{0: 3.37396, 1: 3.4193, 2: 3.44243, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0000587341457465, 1: 1.0000587341457465, 2: 1.0000587341457465, 3: 1.0000587341457465}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 0.705078125, 1: 0.705078125, 2: 0.705078125, 3: 0.705078125}","{0: 13.65499, 1: 13.65499, 2: 13.65499, 3: 13.65499}","{0: 0.248775, 1: 0.248775, 2: 0.248775, 3: 0.248775}","{0: 0.2075578290715651, 1: 0.2075578290715651, 2: 0.2075578290715651, 3: 0.2075578290715651}"
run_452,DONE,jpg-small-high-3, , ,"{0: '2023-10-06 18:35:13', 1: '2023-10-06 18:35:14', 2: '2023-10-06 18:35:15', 3: '2023-10-06 18:35:16'}","{0: 0.2449, 1: 0.25, 2: 0.25, 3: 0.255}","{0: 3.39616, 1: 3.4193, 2: 3.4193, 3: 3.44197}","{0: 3.39616, 1: 3.4193, 2: 3.4193, 3: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0000702319295875, 1: 1.0000702319295875, 2: 1.0000702319295875, 3: 1.0000702319295875}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 0.8603515625, 1: 0.8603515625, 2: 0.8603515625, 3: 0.8603515625}","{0: 13.67673, 1: 13.67673, 2: 13.67673, 3: 13.67673}","{0: 0.249975, 1: 0.249975, 2: 0.249975, 3: 0.249975}","{0: 0.25165009655396464, 1: 0.25165009655396464, 2: 0.25165009655396464, 3: 0.25165009655396464}"
run_453,DONE,jpg-small-high-4, , ,"{0: '2023-10-06 18:35:19', 1: '2023-10-06 18:35:20', 2: '2023-10-06 18:35:21', 3: '2023-10-06 18:35:22'}","{0: 0.37, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 3.96343, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 3.96343, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0001264084441472, 1: 1.0001264084441472, 2: 1.0001264084441472, 3: 1.0001264084441472}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.564453125, 1: 1.564453125, 2: 1.564453125, 3: 1.564453125}","{0: 14.221329999999998, 1: 14.221329999999998, 2: 14.221329999999998, 3: 14.221329999999998}","{0: 0.28, 1: 0.28, 2: 0.28, 3: 0.28}","{0: 0.39288397001445813, 1: 0.39288397001445813, 2: 0.39288397001445813, 3: 0.39288397001445813}"
run_454,DONE,jpg-small-high-5, , ,"{0: '2023-10-06 18:35:25', 1: '2023-10-06 18:35:26', 2: '2023-10-06 18:35:27', 3: '2023-10-06 18:35:28'}","{0: 0.2449, 1: 0.245, 2: 0.255, 3: 0.25}","{0: 3.39616, 1: 3.39663, 2: 3.44197, 3: 3.4193}","{0: 3.39616, 1: 3.39663, 2: 3.44197, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0000908136445215, 1: 1.0000908136445215, 2: 1.0000908136445215, 3: 1.0000908136445215}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.0859375, 1: 1.0859375, 2: 1.0859375, 3: 1.0859375}","{0: 13.65406, 1: 13.65406, 2: 13.65406, 3: 13.65406}","{0: 0.248725, 1: 0.248725, 2: 0.248725, 3: 0.248725}","{0: 0.31975959422281575, 1: 0.31975959422281575, 2: 0.31975959422281575, 3: 0.31975959422281575}"
run_455,DONE,jpg-small-high-6, , ,"{0: '2023-10-06 18:35:30', 1: '2023-10-06 18:35:31', 2: '2023-10-06 18:35:32', 3: '2023-10-06 18:35:33'}","{0: 0.245, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 3.39663, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 3.39663, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0001139769214051, 1: 1.0001139769214051, 2: 1.0001139769214051, 3: 1.0001139769214051}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.3818359375, 1: 1.3818359375, 2: 1.3818359375, 3: 1.3818359375}","{0: 13.65453, 1: 13.65453, 2: 13.65453, 3: 13.65453}","{0: 0.24875, 1: 0.24875, 2: 0.24875, 3: 0.24875}","{0: 0.40683343525801835, 1: 0.40683343525801835, 2: 0.40683343525801835, 3: 0.40683343525801835}"
run_456,DONE,jpg-small-high-7, , ,"{0: '2023-10-06 18:35:36', 1: '2023-10-06 18:35:37', 2: '2023-10-06 18:35:38', 3: '2023-10-06 18:35:39'}","{0: 0.25, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 3.4193, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 3.4193, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0001282034013899, 1: 1.0001282034013899, 2: 1.0001282034013899, 3: 1.0001282034013899}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.5244140625, 1: 1.5244140625, 2: 1.5244140625, 3: 1.5244140625}","{0: 13.6772, 1: 13.6772, 2: 13.6772, 3: 13.6772}","{0: 0.25, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 0.44582635700289536, 1: 0.44582635700289536, 2: 0.44582635700289536, 3: 0.44582635700289536}"
run_457,DONE,jpg-small-high-8, , ,"{0: '2023-10-06 18:35:42', 1: '2023-10-06 18:35:43', 2: '2023-10-06 18:35:44', 3: '2023-10-06 18:35:45'}","{0: 0.2398, 1: 0.25, 2: 0.25, 3: 0.255}","{0: 3.37303, 1: 3.4193, 2: 3.4193, 3: 3.44197}","{0: 3.37303, 1: 3.4193, 2: 3.4193, 3: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0000509633376555, 1: 1.0000509633376555, 2: 1.0000509633376555, 3: 1.0000509633376555}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 0.62890625, 1: 0.62890625, 2: 0.62890625, 3: 0.62890625}","{0: 13.653599999999999, 1: 13.653599999999999, 2: 13.653599999999999, 3: 13.653599999999999}","{0: 0.2487, 1: 0.2487, 2: 0.2487, 3: 0.2487}","{0: 0.18520936808357819, 1: 0.18520936808357819, 2: 0.18520936808357819, 3: 0.18520936808357819}"
run_458,DONE,jpg-small-high-9, , ,"{0: '2023-10-06 18:35:48', 1: '2023-10-06 18:35:49', 2: '2023-10-06 18:35:50', 3: '2023-10-06 18:35:51'}","{0: 0.24, 1: 0.25, 2: 0.25, 3: 0.245}","{0: 3.37396, 1: 3.4193, 2: 3.4193, 3: 3.39663}","{0: 3.37396, 1: 3.4193, 2: 3.4193, 3: 3.39663}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0001058936074363, 1: 1.0001058936074363, 2: 1.0001058936074363, 3: 1.0001058936074363}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.3251953125, 1: 1.3251953125, 2: 1.3251953125, 3: 1.3251953125}","{0: 13.60919, 1: 13.60919, 2: 13.60919, 3: 13.60919}","{0: 0.24625, 1: 0.24625, 2: 0.24625, 3: 0.24625}","{0: 0.3954316022560196, 1: 0.3954316022560196, 2: 0.3954316022560196, 3: 0.3954316022560196}"
run_459,DONE,jpg-small-high-10, , ,"{0: '2023-10-06 18:35:54', 1: '2023-10-06 18:35:55', 2: '2023-10-06 18:35:56', 3: '2023-10-06 18:35:57'}","{0: 0.2449, 1: 0.2551, 2: 0.255, 3: 0.255}","{0: 3.39616, 1: 3.44243, 2: 3.44197, 3: 3.44197}","{0: 3.39616, 1: 3.44243, 2: 3.44197, 3: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0001219767718497, 1: 1.0001219767718497, 2: 1.0001219767718497, 3: 1.0001219767718497}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.4775390625, 1: 1.4775390625, 2: 1.4775390625, 3: 1.4775390625}","{0: 13.722529999999999, 1: 13.722529999999999, 2: 13.722529999999999, 3: 13.722529999999999}","{0: 0.2525, 1: 0.2525, 2: 0.2525, 3: 0.2525}","{0: 0.42642572845423904, 1: 0.42642572845423904, 2: 0.42642572845423904, 3: 0.42642572845423904}"
run_460,DONE,jpg-small-high-11, , ,"{0: '2023-10-06 18:36:00', 1: '2023-10-06 18:36:01', 2: '2023-10-06 18:36:02', 3: '2023-10-06 18:36:03'}","{0: 0.2551, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 3.44243, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 3.44243, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0001025099639935, 1: 1.0001025099639935, 2: 1.0001025099639935, 3: 1.0001025099639935}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.197265625, 1: 1.197265625, 2: 1.197265625, 3: 1.197265625}","{0: 13.70033, 1: 13.70033, 2: 13.70033, 3: 13.70033}","{0: 0.251275, 1: 0.251275, 2: 0.251275, 3: 0.251275}","{0: 0.3477844849514685, 1: 0.3477844849514685, 2: 0.3477844849514685, 3: 0.3477844849514685}"
run_461,DONE,jpg-small-high-12, , ,"{0: '2023-10-06 18:36:05', 1: '2023-10-06 18:36:06', 2: '2023-10-06 18:36:07', 3: '2023-10-06 18:36:08'}","{0: 0.2449, 1: 0.25, 2: 0.25, 3: 0.25}","{0: 3.39616, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 3.39616, 1: 3.4193, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0000931640813495, 1: 1.0000931640813495, 2: 1.0000931640813495, 3: 1.0000931640813495}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 1.087890625, 1: 1.087890625, 2: 1.087890625, 3: 1.087890625}","{0: 13.65406, 1: 13.65406, 2: 13.65406, 3: 13.65406}","{0: 0.248725, 1: 0.248725, 2: 0.248725, 3: 0.248725}","{0: 0.3203347014066697, 1: 0.3203347014066697, 2: 0.3203347014066697, 3: 0.3203347014066697}"
run_462,DONE,jpg-small-high-13, , ,"{0: '2023-10-06 18:36:11', 1: '2023-10-06 18:36:12', 2: '2023-10-06 18:36:13', 3: '2023-10-06 18:36:14'}","{0: 0.245, 1: 0.25, 2: 0.25, 3: 0.2551}","{0: 3.39663, 1: 3.4193, 2: 3.4193, 3: 3.44243}","{0: 3.39663, 1: 3.4193, 2: 3.4193, 3: 3.44243}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0000646400228679, 1: 1.0000646400228679, 2: 1.0000646400228679, 3: 1.0000646400228679}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 0.740234375, 1: 0.740234375, 2: 0.740234375, 3: 0.740234375}","{0: 13.67766, 1: 13.67766, 2: 13.67766, 3: 13.67766}","{0: 0.250025, 1: 0.250025, 2: 0.250025, 3: 0.250025}","{0: 0.2164581833337292, 1: 0.2164581833337292, 2: 0.2164581833337292, 3: 0.2164581833337292}"
